STATUS;CODMTC;DATA_INCLUSAO;USUINC;PC;FILPC;PV;FILPV;TIPCAR;CODPRODUTO;SITUAC;CODTOMADOR;TOMADOR;LINHA;PONTOINI;PONTOFIM;DATRET;DATENT;CODREM;REMETENTE;CODDES;DESTINATARIO;FM;OBSERV;DATINC;CTE;FILIALCTE;SERIECTE;TOTALFRETE;PRODUTO
;;2024-02-16 18:17:00;leandro.farinha;122618;26;139591;26;3;19861;D;389;HEINEKEN;ALXCPG;GO;MS;2024-02-16;2024-02-16;389;HEINEKEN;;;0.00;;2024-02-16;657;26;52;10039.77;600ML GFA CERVEJA 600 DA2B
;;2024-02-17 09:34:00;RAYSSA.RAMOS;122624;26;139608;26;3;49;B;135;M DIAS;GRUCGB;SP;MT;2024-02-17;2024-02-17;135;M DIAS;;;0.00;;2024-02-17;180753;26;1;3481.63;PRODUTOS ALIMENTICIOS
;;2024-02-17 08:22:00;;122625;39;3514;39;1;49;B;135;M DIAS;SAVTNA;BA;PI;2024-02-17;;135;M DIAS;135;M DIAS;0.00;;2024-02-17;13227;39;1;12159.09;PRODUTOS ALIMENTICIOS
;;2024-02-17 09:45:00;RAYSSA.RAMOS;122626;26;139610;26;3;49;B;135;M DIAS;GRUCGB;SP;MT;2024-02-17;2024-02-17;135;M DIAS;;;0.00;;2024-02-17;180755;26;1;1223.00;PRODUTOS ALIMENTICIOS
;;2024-02-17 10:12:00;;122629;39;3516;39;1;49;B;135;M DIAS;SAVGVV;BA;MG;2024-02-17;;135;M DIAS;;;0.00;;2024-02-17;13237;39;1;8565.60;PRODUTOS ALIMENTICIOS
;;2024-02-18 10:54:00;;122642;35;3674;35;3;49;B;135;M DIAS;JGRCAJ;PE;SP;2024-02-18;;135;M DIAS;;;0.00;;2024-02-18;14265;35;1;11931.82;PRODUTOS ALIMENTICIOS
;;2024-02-19 08:54:00;giselle.magalhaes;122648;26;;;3;49;D;528;HEINZ;NERFES;GO;BA;2024-02-21;2024-02-24;528;HEINZ;;;0.00;;2024-02-19;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-19 09:06:00;giselle.magalhaes;122654;26;;;3;49;D;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-23;2024-02-27;612;USINAS ITAMARATI;;;0.00;;2024-02-19;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-19 14:10:00;KANNANDA.SANTOS;122674;35;;;3;96;D;61;ARCELOR MITTAL;JGRSGR;PE;CE;2024-02-19;2024-02-21;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-19;;;;;SUCATA
;;2024-01-24 15:21:00;giselle.magalhaes;121455;26;138506;26;3;410;B;553;CONTINENTAL;CMRGYN;BA;GO;2024-01-25;2024-01-31;553;CONTINENTAL;;;0.00;;2024-01-24;12894;39;1;2682.70;JOGO PNEUS
;;2024-01-25 08:48:00;giselle.magalhaes;121474;26;138573;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-25;2024-01-25;612;USINAS ITAMARATI;;;0.00;;2024-01-25;930;56;1;14153.21;PRODUTOS ALIMENTICIOS
;;2024-01-25 08:48:00;giselle.magalhaes;121475;26;138571;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-25;2024-01-25;612;USINAS ITAMARATI;;;0.00;;2024-01-25;918;56;1;14153.21;PRODUTOS ALIMENTICIOS
;;2024-01-25 10:23:00;EDERSON.ARRUDA;121488;33;6943;33;4;21507;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-25;2024-01-26;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-25;32261;33;1;561.90;FM 6,00 1008 MV07A 3503 SP
;;2024-01-25 13:03:00;;121498;33;6949;33;1;49;B;135;M DIAS;RIOSMF;RJ;BA;2024-01-25;;135;M DIAS;135;M DIAS;0.00;;2024-01-25;32268;33;1;10776.37;PRODUTOS ALIMENTICIOS
;;2024-01-25 13:03:00;;121499;33;6950;33;1;49;B;135;M DIAS;RIOSAV;RJ;BA;2024-01-25;;135;M DIAS;135;M DIAS;0.00;;2024-01-25;32269;33;1;25608.13;PRODUTOS ALIMENTICIOS
;;2024-01-25 14:44:00;giselle.magalhaes;121510;26;138594;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-25;2024-01-25;612;USINAS ITAMARATI;;;0.00;;2024-01-25;951;56;1;13927.48;PRODUTOS ALIMENTICIOS
;;2024-01-25 19:06:00;;121539;46;17017;46;3;49;B;135;M DIAS;MAAMPB;CE;RN;2024-01-25;;135;M DIAS;135;M DIAS;0.00;;2024-01-25;38138;46;1;4166.95;PRODUTOS ALIMENTICIOS
;;2024-01-25 22:38:00;roberio.filho;121540;26;138556;26;3;99204;B;647;CATA;MSJDCV;BA;SP;2024-01-25;2024-01-25;647;CATA;;;0.00;;2024-01-25;180374;26;1;3145.93;BB 94X94X115 C/ SAIA E VALV INF
;;2024-01-25 19:12:00;lara.pires;121540;46;138551;26;2;6194;D;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-01-25;2024-01-25;61;ARCELOR MITTAL;;;0.00;;2024-01-25;38140;46;1;1875.00;SUCATA DE FERRO
FALHA NA IMPRESSÃO;1;2024-01-26 08:06:00;filipe.camargo;121542;26;138563;26;3;49;C;135;M DIAS;MAATMO;CE;MA;2024-01-26;2024-01-26;135;M DIAS;135;M DIAS;0.00;;2024-01-26;;;;;PRODUTOS ALIMENTICIOS
;;2024-01-26 09:14:00;filipe.camargo;121547;26;138570;26;3;41385;B;408;MINALBA;DIVEUS;BA;BA;2024-01-26;2024-01-26;408;MINALBA;;;0.00;;2024-01-26;12910;39;1;5600.00;AGUA MINERAL 500 ML - PC12 LEVEN
;;2024-01-26 09:35:00;filipe.camargo;121548;26;138574;26;3;41385;B;408;MINALBA;DIVANA;BA;GO;2024-01-26;2024-01-26;408;MINALBA;;;0.00;;2024-01-26;;;;;AGUA MINERAL 500 ML - PC12 LEVEN
;;2024-01-26 08:29:00;;121552;35;3549;35;3;49;B;135;M DIAS;JGRNND;PE;PA;2024-01-24;2024-01-24;135;M DIAS;;;0.00;;2024-01-26;14103;35;1;306.26;PRODUTOS ALIMENTICIOS
;;2024-01-26 08:29:00;;121555;35;3553;35;3;49;B;135;M DIAS;JGRNND;PE;PA;2024-01-24;;135;M DIAS;;;0.00;;2024-01-26;14105;35;1;3250.00;PRODUTOS ALIMENTICIOS
;;2024-01-26 12:12:00;ANA.ESCORCIO;121558;26;138591;26;1;;D;408;MINALBA;DIVGYN;BA;GO;2024-01-26;2024-01-26;408;MINALBA;;;0.00;;2024-01-26;12916;39;1;8295.45;
;;2024-01-26 08:39:00;;121565;39;3443;39;1;49;B;135;M DIAS;SAVTMO;BA;MA;2024-01-25;;135;M DIAS;135;M DIAS;0.00;;2024-01-26;12903;39;1;6534.09;PRODUTOS ALIMENTICIOS
;;2024-01-26 08:39:00;;121566;39;3444;39;1;49;B;135;M DIAS;SAVTNA;BA;PI;2024-01-25;;135;M DIAS;135;M DIAS;0.00;;2024-01-26;12907;39;1;6534.09;PRODUTOS ALIMENTICIOS
;;2024-01-26 14:20:00;AUREA.NETA;121572;26;138601;26;3;730;B;389;HEINEKEN;srcitu;SP;SP;2024-01-26;2024-01-26;610;SOROCABA REFRESCOS;389;HEINEKEN;0.00;;2024-01-26;180388;26;1;2386.36;PALETE DE MADEIRA PBR1
;;2024-01-26 16:01:00;AUREA.NETA;121589;26;138636;26;1;296;B;389;HEINEKEN;SAVHAS;BA;BA;2024-01-19;2024-01-19;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-26;180404;26;1;3500.00;CERVEJA EM GARRAFA
;;2024-01-26 15:09:00;;121596;46;17027;46;3;49;B;135;M DIAS;ESBMAR;CE;PA;2024-01-24;;135;M DIAS;;;0.00;;2024-01-26;38163;46;1;46.19;PRODUTOS ALIMENTICIOS
;;2024-01-27 09:01:00;amanda.jesus;121602;26;138639;26;3;68818;B;408;MINALBA;DIVANA;BA;GO;2024-01-27;2024-01-27;408;MINALBA;;;0.00;;2024-01-27;12930;39;1;10909.09;REFRIGERANTE GUARANA GRF 12X250ML INDAIA REFRI
;;2024-01-27 11:30:00;filipe.camargo;121604;26;138644;26;3;;D;225;CERVEJARIA PETROPOLIS;PFRUMA;SP;PE;2024-01-27;2024-01-27;225;CERVEJARIA PETROPOLIS;;;0.00;;2024-01-27;102722;27;1;41576.64;
;;2024-01-27 16:25:00;AMANDA.JESUS;121605;26;138655;26;3;68817;B;408;MINALBA;DIVJIE;BA;BA;2024-01-27;2024-01-27;408;MINALBA;;;0.00;;2024-01-27;12935;39;1;4500.00;REFRIGERANTE COLA GRF 12X250ML INDAIA REFRI
;;2024-01-29 09:41:00;giselle.magalhaes;121610;26;138691;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-29;2024-01-29;612;USINAS ITAMARATI;;;0.00;;2024-01-29;947;56;1;15733.31;PRODUTOS ALIMENTICIOS
;;2024-01-30 15:59:00;giselle.magalhaes;121725;26;138833;26;3;410;B;553;CONTINENTAL;CMRGRU;BA;SP;2024-01-31;2024-02-05;553;CONTINENTAL;;;0.00;;2024-01-30;13029;39;1;4876.85;JOGO PNEUS
;;2024-01-31 07:50:00;;121730;39;3459;39;1;49;B;135;M DIAS;SAVBFX;BA;RJ;2024-01-31;;135;M DIAS;135;M DIAS;0.00;;2024-01-31;13002;39;1;9090.91;PRODUTOS ALIMENTICIOS
;;2024-01-31 08:48:00;;121740;33;6976;33;3;49;B;135;M DIAS;CBDTNA;PB;PI;2024-01-31;;135;M DIAS;135;M DIAS;0.00;;2024-01-31;32306;33;1;11363.64;PRODUTOS ALIMENTICIOS
;;2024-01-31 10:25:00;giselle.magalhaes;121741;26;138811;26;3;410;B;553;CONTINENTAL;CMRRDO;BA;SC;2024-01-31;2024-02-06;553;CONTINENTAL;;;0.00;;2024-01-31;13026;39;1;7025.17;JOGO PNEUS
DECLINADO - FALTA ATENDIMENTO;21;2024-02-02 08:20:00;geovana.pereira;121751;48;;;5;84147;C;507;SOCOCO;NNDEME;PA;SP;2024-02-02;2024-02-08;507;SOCOCO;;;0.00;;2024-02-02;;;;;AGUA DE COCO SOCOCO
;;2024-02-01 12:10:00;EDERSON.ARRUDA;121756;33;6990;33;4;344;B;61;ARCELOR MITTAL;RDECOM;RJ;MT;2024-02-01;2024-02-05;61;ARCELOR MITTAL;;;0.00;;2024-02-01;32322;33;1;5890.60;TELAS
;;2024-02-02 08:04:00;ray.freitas;121763;33;6997;33;5;94626;B;61;ARCELOR MITTAL;RDESPA;RJ;SP;2024-02-02;2024-02-02;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-02;32332;33;1;3693.01;FM 8,00 MV20B
;;2024-02-02 08:29:00;ray.freitas;121764;33;6998;33;5;48227;B;61;ARCELOR MITTAL;RDEARD;RJ;RS;2024-02-02;2024-02-02;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-02;32333;33;1;10327.01;CA50 NUCLEO OCT
CANCELADO - CLIENTE;22;2024-01-31 14:24:00;giselle.magalhaes;121765;26;;;3;410;C;553;CONTINENTAL;CMRMCP;BA;AP;2024-02-01;2024-02-07;553;CONTINENTAL;;;0.00;;2024-01-31;;;;;JOGO PNEUS
;;2024-02-01 09:39:00;AUREA.NETA;121768;39;3463;39;1;;D;41;AMBEV S/A;CMRBAS;BA;BA;2024-02-01;2024-02-01;41;AMBEV S/A;;;0.00;;2024-02-01;;;;;
;;2024-01-31 16:09:00;FELIPE.REZENDE;121770;26;138836;26;2;49;B;48;GOIAS MINAS;COUFOT;GO;CE;2024-01-31;2024-01-31;48;GOIAS MINAS;;;0.00;;2024-01-31;17882;34;1;4620.00;PRODUTOS ALIMENTICIOS
;;2024-01-31 19:07:00;RAYONE.SOUSA;121776;26;138856;26;3;95256;D;389;HEINEKEN;PVHPTG;RO;PR;2024-01-31;2024-01-31;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-31;180465;26;1;23863.64;CAIXA PLASTICA 0,60L
;;2024-01-31 19:09:00;LEIA.ASSUNCAO;121777;26;138850;26;3;49;D;408;MINALBA;DIVJIE;BA;BA;2024-01-31;2024-01-31;408;MINALBA;;;0.00;;2024-01-31;13016;39;1;3200.00;PRODUTOS ALIMENTICIOS
;;2024-02-01 09:12:00;;121783;46;17080;46;3;49;B;135;M DIAS;ESBSIP;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-01;38219;46;1;15682.10;PRODUTOS ALIMENTICIOS
;;2024-02-01 09:59:00;EDERSON.ARRUDA;121784;27;24669;27;4;406;B;61;ARCELOR MITTAL;RPRDCX;SP;RJ;2024-02-01;2024-02-02;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-01;102801;27;1;426.17;TUBOS ESTEREIS PARA ANALISES
;;2024-02-01 10:11:00;AUREA.NETA;121786;26;138953;26;3;730;D;389;HEINEKEN;SMRITU;SP;SP;2024-02-02;2024-02-02;361;SPAL / COCA COLA;389;HEINEKEN;0.00;;2024-02-01;180537;26;1;2693.75;PALETE DE MADEIRA PBR1
;;2024-02-02 08:24:00;leticia.dourado;121792;27;138935;26;3;49;B;60;NESTLÉ;RPIMAA;SP;CE;2024-02-03;2024-02-09;60;NESTLÉ;60;NESTLÉ;0.00;;2024-02-02;2685;27;13;25677.62;PRODUTOS ALIMENTICIOS
;;2024-02-01 10:49:00;;121792;39;3464;39;1;49;B;135;M DIAS;SAVESB;BA;CE;2024-02-01;;135;M DIAS;135;M DIAS;0.00;;2024-02-01;13040;39;1;11363.64;PRODUTOS ALIMENTICIOS
;;2024-02-02 08:59:00;AUREA.NETA;121796;27;24689;27;3;49;M;581;AJINOMOTO;LIMMRO;SP;AL;2024-01-02;2024-01-02;581;AJINOMOTO;581;AJINOMOTO;0.00;;2024-02-02;102843;27;1;19751.88;PRODUTOS ALIMENTICIOS
;;2024-02-01 11:42:00;AUREA.NETA;121801;26;138888;26;3;730;B;389;HEINEKEN;SAVHAS;BA;BA;2024-01-30;2024-01-30;389;HEINEKEN;389;HEINEKEN;0.00;;2024-02-01;13038;39;1;3490.00;PALETE DE MADEIRA PBR1
;;2024-02-02 15:30:00;leticia.dourado;121807;27;138995;26;3;49;B;60;NESTLÉ;CPVFES;SP;BA;2024-02-05;2024-02-08;60;NESTLÉ;60;NESTLÉ;0.00;;2024-02-02;102874;27;1;15832.87;PRODUTOS ALIMENTICIOS
;;2024-02-01 13:17:00;;121808;26;948;48;1;96276;B;601;HONDA;belSMF;PA;BA;2024-01-23;2024-01-23;601;HONDA;;;0.00;;2024-02-01;2879;48;1;6175.57;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-01 13:27:00;;121810;26;950;48;1;96276;B;601;HONDA;BELSMF;PA;BA;2024-01-23;2024-01-23;601;HONDA;;;0.00;;2024-02-01;2881;48;1;6175.57;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-02 22:38:00;EDERSON.ARRUDA;121815;27;24681;27;4;29548;B;61;ARCELOR MITTAL;IQCPRN;SP;PR;2024-02-02;2024-02-04;61;ARCELOR MITTAL;;;0.00;;2024-02-02;102836;27;1;3614.59;VERGALHAO CA50 12,50 BD 12m NBR7480
;;2024-02-05 09:47:00;leticia.dourado;121828;27;139116;26;3;49;B;60;NESTLÉ;ARTSBA;SP;CE;2024-02-07;2024-02-13;60;NESTLÉ;60;NESTLÉ;0.00;;2024-02-05;2691;27;13;24383.11;PRODUTOS ALIMENTICIOS
;;2024-02-06 20:54:00;RAYONE.SOUSA;121880;27;24724;27;3;85300;M;225;CERVEJARIA PETROPOLIS;JGAUMA;MG;PE;2024-02-06;2024-02-06;225;CERVEJARIA PETROPOLIS;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-06;45915;29;1;20556.24;GARRAFA VAZIA
;;2024-02-02 17:21:00;giselle.magalhaes;121885;26;139001;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;996;56;1;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-03 16:42:00;STENIO.REZENDE;121902;26;138973;26;3;49;B;41;AMBEV S/A;UDIPLM;MG;TO;2024-02-03;2024-02-03;41;AMBEV S/A;;;0.00;;2024-02-03;45862;29;1;16774.19;PRODUTOS ALIMENTICIOS
;;2024-02-03 08:20:00;ray.freitas;121902;33;7002;33;5;24438;B;61;ARCELOR MITTAL;RDEVGS;RJ;SP;2024-02-03;2024-02-03;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-03;32339;33;1;4430.72;FM 6,50 /mm
;;2024-02-03 09:16:00;;121906;46;17101;46;1;49;B;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38241;46;1;300.00;PRODUTOS ALIMENTICIOS
;;2024-02-05 14:32:00;abinoa.oliveira;121927;46;17113;46;3;13334;B;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-05;2024-02-05;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;38253;46;1;1875.00;pacote misto chaparia
;;2024-02-05 15:36:00;KANNANDA.SANTOS;121928;46;139072;26;3;96;D;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-06;2024-02-07;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;38271;46;1;1875.00;SUCATA
;;2024-02-05 16:44:00;abinoa.oliveira;121929;46;17114;46;3;13334;B;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-05;2024-02-05;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;38256;46;1;1875.00;pacote misto chaparia
;;2024-02-05 19:32:00;rafaella.silva;121930;46;17115;46;3;98918;B;408;MINALBA;HTEDIV;CE;BA;2024-02-05;2024-02-06;408;MINALBA;408;MINALBA;0.00;;2024-02-05;38257;46;1;9659.09;GARRAFA MINI POTE PET 5L AZUL
;;2024-02-04 08:17:00;;121931;35;3604;35;3;49;B;135;M DIAS;JGRGRU;PE;SP;2024-02-03;;135;M DIAS;135;M DIAS;0.00;;2024-02-04;14153;35;1;11931.82;PRODUTOS ALIMENTICIOS
;;2024-02-05 13:34:00;giselle.magalhaes;121936;26;139086;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-05;990;56;1;15733.31;PRODUTOS ALIMENTICIOS
;;2024-02-05 21:29:00;EDERSON.ARRUDA;121941;33;7014;33;4;27540;B;61;ARCELOR MITTAL;RDERPR;RJ;SP;2024-02-05;2024-02-06;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;32354;33;1;270.74;"BCH 1/2 x 3/16"" 6,00 M 1T"
;;2024-02-05 21:58:00;EDERSON.ARRUDA;121943;33;7016;33;4;27540;B;61;ARCELOR MITTAL;RDERPR;RJ;SP;2024-02-05;2027-02-06;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;32356;33;1;272.76;"BCH 1/2 x 3/16"" 6,00 M 1T"
;;2024-02-06 09:56:00;EDERSON.ARRUDA;121951;33;7025;33;5;24138;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-06;2024-02-08;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-06;32364;33;1;8694.62;FM 5,50mm 10B06 NBR 6354
;;2024-02-05 17:02:00;giselle.magalhaes;121966;26;139198;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-08;2024-02-12;612;USINAS ITAMARATI;;;0.00;;2024-02-05;1011;56;1;12144.22;PRODUTOS ALIMENTICIOS
;;2024-02-05 17:02:00;giselle.magalhaes;121968;26;139089;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-08;2024-02-12;612;USINAS ITAMARATI;;;0.00;;2024-02-05;1057;56;1;15733.31;PRODUTOS ALIMENTICIOS
;;2024-02-05 21:34:00;leia.assuncao;121969;26;139033;26;3;49;D;408;MINALBA;HTEDIV;CE;BA;2024-02-05;2024-02-05;408;MINALBA;;;0.00;;2024-02-05;38262;46;1;9659.09;PRODUTOS ALIMENTICIOS
;;2024-02-06 13:58:00;giselle.magalhaes;121983;26;139092;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-09;2024-02-13;612;USINAS ITAMARATI;;;0.00;;2024-02-06;1031;56;1;15733.31;PRODUTOS ALIMENTICIOS
DECLINADO - FALTA ATENDIMENTO;21;2024-02-06 13:58:00;giselle.magalhaes;121985;26;;;3;49;C;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-09;2024-02-13;612;USINAS ITAMARATI;;;0.00;;2024-02-06;;;;;PRODUTOS ALIMENTICIOS
DECLINADO - FALTA ATENDIMENTO;21;2024-02-06 17:31:00;giselle.magalhaes;122000;26;;;3;49;C;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-12;2024-02-16;612;USINAS ITAMARATI;;;0.00;;2024-02-06;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-07 09:34:00;;122023;46;17119;46;3;49;B;135;M DIAS;ESBSIP;CE;PA;2024-02-06;;135;M DIAS;;;0.00;;2024-02-07;38274;46;1;15682.10;PRODUTOS ALIMENTICIOS
;;2024-02-07 09:56:00;;122025;48;966;48;1;96276;B;601;HONDA;MNSAUC;AM;CE;2024-01-26;;601;HONDA;;;0.00;;2024-02-07;2907;48;1;4833.52;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-07 16:41:00;abinoa.oliveira;122026;46;17122;46;3;16711;D;61;ARCELOR MITTAL;MAAMRB;CE;PA;2024-02-07;2024-02-07;61;ARCELOR MITTAL;;;0.00;;2024-02-07;;;;;BELGO 50CA50  8 MM ROLO
CANCELADO - CLIENTE;22;2024-02-07 10:26:00;leticia.dourado;122030;39;;;3;49;C;60;NESTLÉ;FESCOR;BA;SP;2024-02-08;2024-02-08;60;NESTLÉ;60;NESTLÉ;0.00;;2024-02-07;;;;;PRODUTOS ALIMENTICIOS
;;2024-01-26 18:30:00;;121610;35;3554;35;3;49;B;135;M DIAS;JGRSAV;PE;BA;2024-01-26;;135;M DIAS;135;M DIAS;0.00;;2024-01-26;14106;35;1;5745.43;PRODUTOS ALIMENTICIOS
;;2024-01-27 11:01:00;ray.freitas;121614;33;6953;33;4;30678;B;61;ARCELOR MITTAL;RDESPA;RJ;SP;2024-01-27;2024-01-27;61;ARCELOR MITTAL;;;0.00;;2024-01-27;32277;33;1;313.81;FM 12,70MM 10B06 NBR 6354 ESP
;;2024-01-26 20:18:00;;121619;35;3561;35;3;49;B;135;M DIAS;JGRNND;PE;PA;2024-01-24;2024-01-24;135;M DIAS;;;0.00;;2024-01-26;14113;35;1;17.88;PRODUTOS ALIMENTICIOS
;;2024-01-27 11:33:00;RAYONE.SOUSA;121623;39;138646;26;1;296;D;389;HEINEKEN;SAVHAS;BA;BA;2024-01-27;2024-01-27;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-27;180406;26;1;3500.00;CERVEJA EM GARRAFA
;;2024-01-29 09:52:00;giselle.magalhaes;121624;26;138756;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-01;2024-02-05;612;USINAS ITAMARATI;;;0.00;;2024-01-29;959;56;1;17539.14;PRODUTOS ALIMENTICIOS
;;2024-01-27 09:45:00;;121624;46;17039;46;3;49;B;135;M DIAS;MAAMPB;CE;RN;2024-01-27;;135;M DIAS;135;M DIAS;0.00;;2024-01-27;38175;46;1;4166.95;PRODUTOS ALIMENTICIOS
;;2024-01-29 09:52:00;giselle.magalhaes;121625;26;138738;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-29;2024-01-29;612;USINAS ITAMARATI;;;0.00;;2024-01-29;958;56;1;17087.69;PRODUTOS ALIMENTICIOS
;;2024-01-29 15:21:00;marcos.penha;121638;39;3457;39;3;49;B;60;NESTLÉ;FESCOR;BA;SP;2024-01-31;2024-01-31;60;NESTLÉ;60;NESTLÉ;0.00;;2024-01-29;12967;39;1;8140.59;PRODUTOS ALIMENTICIOS
;;2024-01-28 09:05:00;;121642;46;17049;46;3;49;B;135;M DIAS;ESBIAD;CE;PA;2024-01-27;;135;M DIAS;106;JALLES MACHADO;0.00;;2024-01-28;38185;46;1;2111.55;PRODUTOS ALIMENTICIOS
;;2024-01-28 09:05:00;;121647;46;17048;46;3;49;B;135;M DIAS;ESBGPA;CE;PA;2024-01-27;;135;M DIAS;;;0.00;;2024-01-28;38184;46;1;1279.67;PRODUTOS ALIMENTICIOS
;;2024-01-29 10:22:00;KANNANDA.SANTOS;121654;35;138663;26;3;96;B;61;ARCELOR MITTAL;JGRJFR;PE;MG;2024-01-29;2024-02-03;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-29;14122;35;1;11509.38;SUCATA
;;2024-01-29 15:13:00;tarciane.silva;121661;26;138689;26;3;49;B;347;FUGINI;CRIMCO;GO;AL;2024-01-29;2024-02-03;347;FUGINI;347;FUGINI;0.00;;2024-01-29;17878;34;1;682.88;PRODUTOS ALIMENTICIOS
CANCELADO - CLIENTE;22;2024-01-29 15:13:00;giselle.magalhaes;121662;26;;;3;410;C;553;CONTINENTAL;CMRCN;BA;ES;2024-01-30;2024-02-02;553;CONTINENTAL;;;0.00;;2024-01-29;;;;;JOGO PNEUS
;;2024-01-29 08:39:00;;121662;46;17057;46;3;49;B;135;M DIAS;ESBJGR;CE;PE;2024-01-28;;135;M DIAS;135;M DIAS;0.00;;2024-01-29;38193;46;1;5616.15;PRODUTOS ALIMENTICIOS
;;2024-01-29 15:07:00;;121672;46;17061;46;3;49;B;135;M DIAS;TMODWA;MA;MA;2024-01-29;2024-01-31;135;M DIAS;;;0.00;;2024-01-29;38198;46;1;5338.67;PRODUTOS ALIMENTICIOS
;;2024-01-30 11:08:00;aurea.neta;121691;26;138724;26;3;730;B;389;HEINEKEN;SAVHAS;BA;BA;2024-01-30;2024-01-30;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-30;180430;26;1;3500.00;PALETE DE MADEIRA PBR1
;;2024-01-30 20:15:00;leia.assuncao;121733;26;138778;26;3;49;D;408;MINALBA;DIVCDN;BA;GO;2024-01-30;2024-01-30;408;MINALBA;;;0.00;;2024-01-30;13000;39;1;8295.45;PRODUTOS ALIMENTICIOS
;;2024-01-31 10:16:00;giselle.magalhaes;121738;26;138807;26;3;410;B;553;CONTINENTAL;CMRRAN;BA;SC;2024-01-31;2024-02-06;553;CONTINENTAL;;;0.00;;2024-01-31;13018;39;1;4489.48;JOGO PNEUS
;;2024-02-01 15:57:00;geovana.pereira;121744;48;24693;27;3;96273;D;601;HONDA;BELJGR;PA;PE;2024-02-01;2024-02-05;601;HONDA;;;0.00;;2024-02-01;;;;;MOTOCICLETA HONDA CG 160 START DE 14,9CV E 162,7CC
;;2024-01-31 13:41:00;giselle.magalhaes;121757;26;138932;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-31;2024-01-31;612;USINAS ITAMARATI;;;0.00;;2024-01-31;;;;;PRODUTOS ALIMENTICIOS
;;2024-01-31 13:41:00;giselle.magalhaes;121760;26;138963;26;3;49;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-01-31;2024-01-31;612;USINAS ITAMARATI;;;0.00;;2024-01-31;968;56;1;16207.34;PRODUTOS ALIMENTICIOS
